"externalId"||`||"classificationOfInstructionalProgramCode"||`||"courseNumber"||`||"courseTitle"||`||"departmentExternalId"||`||"institutionExternalId"||`||"facilityExternalId"||`||"description"
"SOC 051  PO"||`||""||`||"SOC 051  PO"||`||"Introduction to Sociology"||`||"PSOC"||`||"PO"||`||"PO"||`||"Introduction to Sociology. Characteristics of groups, institutions, society and culture. Social interaction, self-image, status. Brief consideration of social change, ethnicity, the urban environment and demography. Course is equivalent to SOC 001  PZ."
"SOC 083  PZ"||`||""||`||"SOC 083  PZ"||`||"Sociology of Education"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"This course will introduce students to the relationship between education and society by reviewing a variety of theoretical perspectives and key empirical studies in the sociology of education. We will explore topics||``||including tracking, teacher expectations, student-educator relationships, curriculum, and standardized testing. Prerequisite: SOC 01 ||``||SOC Majors only"
"SOC 091  PZ"||`||""||`||"SOC 091  PZ"||`||"Political Sociology"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"Who rules society? How do dynamics between individuals and groups shape and reflect formal political power? Are power inequalities in daily life apoliticala? What is the relationship between economic power, social power, and political power? How do gender, racial, class, and other inequalities inform political activity such as obeying laws and voting? Does the state respond to citizens, serve capitalists, or is it used by bureaucrats? Where and how do citizens engage in politics together and try to create change?  ||``||Political sociology addresses these and other questions. Central to political sociology is the question of how power in society is constructed, legitimated, sustained, and challenged. With a primary focus on the United States, the first half of the fall 2021 version of the course will analyze group power and daily life (including #MeToo and white fragility), white nationalism and the Republican party, fascist politics, and the Democratic partyas changing relationship to working class concerns. The middle part of the class steps back to examine the notion of democracy and the global eliteas ability to coopt resistance through neoliberal ideology. Finally, in the last section of the course students will examine social movements generating radical challenges to current forms of inequality and political power, including Black Lives Matter, the #NoDAPL campaign at Standing Rock, Latinx political power, and the fight for a liveable climate future, specifically examining efforts to promote a Green New Deal. ||``||"
"SOC 101  PZ"||`||""||`||"SOC 101  PZ"||`||"Quantitative Research Methods"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"In this course, you will learn about the essential statistical techniques used to analyze quantitative data and get direct experience with data analysis. You will learn to analyze data from actual quantitative datasets used by social scientists ( e.g. GSS, ANES, ISSP). By the end of the course, you will possess the skills to not only identify misus of statistics, but to carry out your own data analyis.||``||||``||As part of the requirements for this course, you will learn to use SPSS, a statistical software package commmonly used in academic, business, and non-profit research. "
"SOC 102  PZ"||`||""||`||"SOC 102  PZ"||`||"Qualitative Research Methods"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"This course will introduce students to the range of qualitative research practices in the field of sociology. We will gain experience with the skills of qualitative research including ethnographic research design, multiple interviewing and observation techniques, writing field notes, content and discourse analyses, analysis of data, and presentation of research findings. "
"SOC 103  JT"||`||""||`||"SOC 103  JT"||`||"MMUF Seminar"||`||"CJT"||`||"PO"||`||"PO"||`||"This course will be a professional development seminar to prepare students for various aspects of research and graduate school. It will include faculty speakers, workshops, research presentations, grant application and graduate school preparation."
"SOC 110  PZ"||`||""||`||"SOC 110  PZ"||`||"Classical Sociological Theory"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"This course examines some of the most important and influential thinkers who helped create and shape the discipline of sociology: Marx, Weber, Durkheim, Du Bois, Gilman, etc. Strongly recommended for students considering graduate school."
"SOC 119  PO"||`||""||`||"SOC 119  PO"||`||"Fascist!"||`||"PSOC"||`||"PO"||`||"PO"||`||"Through social science, history, literature, film, music, and art, the course explores the phenomenon of fascism. Covers classic 20th century fascism, contemporary parallels and contrasts, and imagined future and alternate fascisms. Letter grade only."
"SOC 119  PZ"||`||""||`||"SOC 119  PZ"||`||"African American Humanism"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"Despite strong traditions of religiosity in African American communities, Black secular humanist, freethought||``||and atheist views have always coexisted with Black faith.||``||Historically, Black humanists have grounded their beliefs in an anti-racist social justice critique that was distinct||``||from that of European American secular humanists. For generations, African American secular humanist||``||inquiry has provided Black thinkers, activists, and educators with a platform to explore questions of race, ethics,||``||democracy, gender, sexuality, white supremacy, and capitalism; as well as global citizenship, American national||``||identity, utopia and dystopia. This course will focus on how these traditions shaped Black liberation, resistance,||``||intellectualism, and creativity. It will explore nineteenth century slavery-era critiques of organized religion from||``||thinkers like Frederick Douglass and Fanny Barrier Williams; discuss literary portrayals of skepticism by||``||twentieth century writers and artists such as Zora Neale Hurston, Lorraine Hansberry, Richard Wright, James||``||Baldwin, Nella Larsen, Alice Walker, and Octavia Butler; and examine contemporary twenty first century||``||secular humanist, freethought and atheist activism, scholarship, art and social media among educators, writers,||``||bloggers, and organizations who are challenging the dominance of religious faith in communities of color.||``||"
"SOC 126  AA"||`||""||`||"SOC 126  AA"||`||"Immigration & Second Generation"||`||"PSOC"||`||"PO"||`||"PO"||`||"Analysis of post-1965 children of immigrants and/or immigrant children in Asian America. Emphasis of variations on coming-of-age patterns. Examines diverse childhood experiences, including transnational children, refugee children and 'left-behind' children. Emphasis on gender, class, ethnicity, intergenerational relations, education, sexuality, popular culture and globalization and specifically how young adults negotiate major American institutions such as the labor market and educational systems. Letter grade only. "
"SOC 128  JT"||`||""||`||"SOC 128  JT"||`||"The University Black List"||`||"ZSOC"||`||"PZ"||`||"PZ"||`||"Like every age, our's has its dangerous ideas. Hundreds of disinvitation movements have sprung up on American college campuses in recent years to protect students from ideas they might find threatening, offensive, or dangerous. These movements have targeted a broad spectrum of influential intellectualsi¿½from classical liberals like Ayaan Hirsi Ali to leftists like Angela Davis to conservatives like Christina Hoff Sommers. By exploring books by many such disinvited authors, this course explores contemporary contention over free speech, provides a window into the dangerous ideas of our time, and will help students think more deeply about the virtues and costs of censoring them.||``||Cross listed as GOVT128 JT and cotaught.||``||||``||"
